ujar	VB
nya	PRP
.	.

PT	NNP
Indofood	NNP
Sukses	NNP
Makmur	NNP
Tbk	NNP
(	-LRB-
Indofood	NNP
)	-RRB-
telah	MD
menyediakan	VB
dana	NN
sekitar	RB
Rp	SYM
8,4	CD
triliun	CD
untuk	IN
mengakuisisi	VB
PT	NNP
London	NNP
Sumatera	NNP
Plantations	NNP
tbk	NNP
(	-LRB-
Lonsum	NNP
)	-RRB-

Sebenarnya	RB
akuisisi	NN
yang	IN
dilakukan	VB
oleh	IN
anak	NN
usaha	NNP
Indofood	NNP
yakni	IN
PT	NNP
Salim	NNP
Ivomas	NNP
Pratama	NNP
(	-LRB-
SIMP	NNP
)	-RRB-
dan	CC
Indofood	NNP
Agri	NNP
Resources	NNP
Ltd	NNP
(	-LRB-
Indoagri	NNP
)	-RRB-
nilai	NN
nya	DT
sebesar	NN
Rp	SYM
5,7	CD
triliun	CD
,	,
tetapi	CC
karena	IN
mengacu	VB
pada	IN
peraturan	NN
Bapepam	NNP
-	NNP
LK	NNP
tentang	IN
'	``
tender	FW
offer	FW
'	''
(	-LRB-
penawaran	NN
tender	NN
)	-RRB-
makanya	IN
harga	NN
nya	DT
menjadi	VB
sekitar	RB
Rp	SYM
8,4	CD
triliun	CD
.	.

"	``
Itu	PRP
sudah	MD
termasuk	VB
harga	NN
'	``
tender	FW
offer	FW
'	''
,	,
"	''
kata	VB
Sekretaris	NNP
Perusahaan	NN
Indofood	NNP
,	,
Clara	NNP
Suraya	NNP
,	,
di	IN
Jakarta	NNP
,	,
Jumat	NNP
.	.

"	``
Pada	IN
perdagangan	NN
saham	NN
kemarin	NN
Kamis	NNP
,	,
harga	NN
saham	NN
Lonsum	NNP
berkisar	VB
pada	IN
Rp	SYM
6.700	CD
per	IN
saham	NN
,	,
"	''
ujar	VB
nya	PRP
.	.

Dia	PRP
menambahkan	VB
dana	NN
akuisisi	NN
senilai	NN
Rp	SYM
8,4	CD
triliun	CD
akan	MD
dibiayai	VB
oleh	IN
dana	NN
internal	JJ
perseroan	NN
dan	CC
pinjaman	NN
.	.

Clara	NNP
menuturkan	VB
Salim	NNP
Ivomas	NNP
akan	MD
mendapatkan	VB
pinjaman	NN
sebesar	NN
Rp	SYM
1,45	CD
triliun	CD
dari	IN
Indofood	NNP
,	,
sebesar	NN
Rp	SYM
5,71	CD
triliun	CD
dari	IN
pinjaman	NN
bank	NNP
dengan	IN
jangka	NN
waktu	NN
1	CD
tahun	NN
.	.

"	``
Sementara	CC
sisa	NN
nya	DT
Rp	SYM
1,2	CD
triliun	CD
akan	MD
dibiayai	VB
dari	IN
sumber	NN
internal	JJ
grup	NN
usaha	NNP
EOF	FW
(	-LRB-
edible	FW
oils	FW
and	FW
food	FW
)	-RRB-
,	,
"	''
ujar	VB
nya	PRP
.	.

Dalam	IN
prospektus	NN
nya	PRP$
Salim	NNP
Ivomas	NNP
akan	MD
membeli	VB
sejumlah	NN
500,095	CD
juta	CD
saham	NN
atau	CC
36,6	CD
persen	NN
saham	NN
Lonsum	NNP
dari	IN
First	NNP
Durango	NNP
Singapore	NNP
Pte	NNP
Ltd	NNP
dan	CC
Ashmore	NNP
Funds	NNP
.	.

Salim	NNP
Ivomas	NNP
juga	RB
akan	MD
membeli	VB
surat	NN
utang	NN
konversi	NN
(	-LRB-
mandatory	FW
convertible	FW
notes	FW
)	-RRB-
senilai	NN
47	CD
juta	CD
dolar	NN
AS	NNP
yang	IN
dapat	MD
dikonversi	VB
menjadi	VB
169,343	CD
juta	CD
saham	NN
atau	CC
19,7	CD
persen	NN
saham	NN
Lonsum	NNP
.	.

PT	NNP
Barito	NNP
Pacific	NNP
Timber	NNP
Tbk	NNP
akan	MD
mengakuisisi	VB
70	CD
persen	NN
saham	NN
PT	NNP
Chandra	NNP
Asri	NNP
.	.

Rencana	NN
nya	DT
akuisisi	NN
ini	DT
akan	MD
dimintakan	VB
persetujuan	NN
dalam	IN
RUPSLB	NNP
yang	IN
akan	MD
diselenggarakan	VB
pada	IN
26	CD
Oktober	NNP
mendatang	VB
.	.

"	``
Pembelian	NN
38.360	CD
saham	NN
atau	CC
yang	IN
merupakan	VB
70	CD
persen	NN
saham	NN
PT	NNP
Chandra	NNP
Asri	NNP
dilakukan	VB
baik	CC
melalui	IN
pembelian	NN
langsung	RB
maupun	CC
tidak	RB
langsung	RB
,	,
"	''
kata	VB
Direktur	NNP
Utama	NNP
Barito	NNP
Pacific	NNP
,	,
Anton	NNP
BS	NNP
Hudyana	NNP
kepada	IN
Bursa	NNP
Efek	NNP
Jakarta	NNP
Jumat	NNP
.	.

Menurut	IN
nya	PRP
untuk	IN
akuisisi	NN
ini	DT
perseroan	NN
akan	MD
melakukan	VB
rights	FW
issue	FW
.	.

RUPSLB	NNP
juga	RB
akan	MD
meminta	VB
persetujuan	NN
penyelesaian	NN
piutang	NN
perseroan	NN
pada	IN
PT	NNP
Barito	NNP
Pacific	NNP
Lumber	NNP
dan	CC
PT	NNP
Tunggal	NNP
Setia	NNP
Pratama	NNP
dengan	IN
cara	NN
mengalihkan	VB
piutang	NN
tersebut	DT
kepada	IN
PT	NNP
Inter	NNP
Petrindo	NNP
Inti	NNP
Citra	NNP
(	-LRB-
IPIC	NNP
)	-RRB-
sebagai	IN
bagian	NN
pembayaran	NN
harga	NN
pembelian	NN
saham	NN
IPIC	NNP
pada	IN
Chandra	NNP
Asri	NNP
oleh	IN
perseroan	NN
.	.

Anak	NN
perusahaan	NN
Pertamina	NNP
yakni	IN
PT	NNP
Elnusa	NNP
telah	MD
melakukan	VB
akuisisi	NN
100	CD
persen	NN
saham	NN
Conocophilips	NNP
Ramba	NNP
Ltd	NNP
(	-LRB-
CPRL	NNP
)	-RRB-
di	IN
blok	NN
pertambangan	NN
minyak	NN
onshore	FW
Ramba	NNP
Sumatra	NNP
Selatan	NNP
,	,
yang	IN
merupakan	VB
salah	RP
satu	CD
anak	NN
perusahaan	NN
Conocophilips	NNP
AS	NNP
.	.

CPRL	NNP
memiliki	VB
60	CD
persen	NN
saham	NN
nya	PRP$
di	IN
blok	NN
pertambangan	NN
minyak	NN
onshore	FW
Ramba	NNP
di	IN
Sumatera	NNP
Selatan	NNP
.	.

Dengan	IN
demikian	NN
komposisi	NN
kepemilikan	NN
saham	NN
di	IN
blok	NN
pertambangan	NN
minyak	NN
Ramba	NNP
terdiri	VB
dari	IN
Elnusa	NNP
60	CD
persen	NN
dan	CC
Talisman	NNP
Energi	NNP
40	CD
persen	NN
.	.

Dengan	IN
akuisisi	NN
ini	DT
Elnusa	NNP
akan	MD
menjadi	VB
operator	NN
baru	JJ
di	IN
pertambangan	NN
minyak	NN
pantai	NN
tersebut	DT
.	.

"	``
Perseroan	NN
secara	IN
terintegrasi	VB
akan	MD
memberikan	VB
jasa	NN
nya	PRP$
mulai	VB
dari	IN
pengeboran	NN
,	,
pengapalan	NN
,	,
teknologi	NN
informasi	NN
,	,
survei	NN
seismik	JJ
dan	CC
lainnya	NN
,	,
"	''
kata	VB
Haris	NNP

Perseroan	NN
merupakan	VB
anak	NN
perusahaan	NN
Pertamina	NNP
yang	IN
bergerak	VB
dalam	IN
bidang	NN
penyediaan	NN
jasa	NN
pendukung	NN
bagi	IN
kegiatan	NN
di	IN
industri	NN
minyak	NN
dan	CC
gas	NN
bumi	NN
.	.

Lingkup	NN
jasa	NN
yang	IN
diberikan	VB
mencakup	VB
kegiatan-kegiatan	NN
spesifik	JJ
sektor	NN
migas	NN
,	,
seperti	IN
akuisisi	NN
dan	CC
pengolahan	NN
data	NN
seismik	JJ
,	,
hingga	IN
pendistribusian	NN
Bahan	NN
Bakar	NN
Khusus	JJ
di	IN
seluruh	DT
Indonesia	NNP
.	.

Para	DT
pengguna	NN
jasa	NN
perseroan	NN
mencakup	VB
perusahaan	NN
minyak	NN
asing	JJ
yang	IN
beroperasi	VB
di	IN
Indonesia	NNP
dikenal	VB
dengan	IN
istilah	NN
PSC	NNP
atau	CC
Production	FW
Sharing	FW
Contractor	FW
,	,
Pertamina	NNP
dan	CC
masyarakat	NN
umum	JJ
.	.

Menteri	NNP
Keuangan	NNP
Sri	NNP
Mulyani	NNP
mengatakan	VB
bahwa	IN
pemerintah	NN
tengah	MD
menyelesaikan	VB
mekanisme	NN
restrukturisasi	NN
NPL	FW
(	-LRB-
kredit	NN
bermasalah	VB
)	-RRB-
Bank	NNP
BUMN	NNP
.	.

"	``
Ya	UH
akan	MD
ada	VB
mekanisme	NN
yang	IN
coba	VB
kita	PRP
selesaikan	VB
,	,
melalui	IN
klarifikasi	NN
dari	IN
landasan	NN
hukum	NN
nya	DT
,	,
kemudian	CC
komunikasi	NN
dengan	IN
penegak	NN
hukum	NN
,	,
seperti	IN
Kejaksaan	NNP
,	,
Polri	NNP
,	,
menggunakan	VB
prinsip-prinsip	NN
yang	IN
ada	VB
di	IN
dalam	NN
itu	DT
,	,
"	''
kata	VB
Sri	NNP
Mulyani	NNP
seusai	IN
bertemu	VB
dengan	IN
Presiden	NNP
Susilo	NNP
Bambang	NNP
Yudhoyono	NNP
di	IN
Kantor	NNP
Presiden	NNP
Jakarta	NNP
,	,
Selasa	NNP
.	.

Sementara	IN
itu	PRP
mengenai	IN
kemungkinan	NN
para	DT
bankir	NN
takut	JJ
memberikan	VB
kredit	NN
atas	IN
tuduhan	NN
korupsi	NN
Menkeu	NN
menjelaskan	VB
bahwa	IN
konsep	NN
tersebut	DT
sudah	MD
dibahas	VB
sehingga	IN
diharapkan	VB
kekhawatiran	NN
seperti	IN
itu	PRP
tidak	RB
terjadi	VB
.	.

Akhir	NN
pekan	NN
lalu	VB
,	,
Departemen	NNP
Keuangan	NNP
meminta	VB
direksi	NN
bank-bank	NN
BUMN	NNP
untuk	IN
tidak	RB
takut	JJ
dan	CC
ragu	JJ
untuk	IN
mempercepat	VB
restrukturisasi	NN
NPL	FW
berdasar	VB
peraturan	NN
yang	IN
selama	IN
telah	MD
diterbitkan	VB
yaitu	IN
Peraturan	NNP
Pemerintah	NN
(	-LRB-
PP	NNP
)	-RRB-
Nomor	NNP
33	NNP
tahun	NNP
2006	NNP
dan	CC
Peraturan	NNP
Menteri	NNP
Keuangan	NNP
(	-LRB-
PMK	NNP
)	-RRB-
Nomor	NNP
87	NNP
tahun	NNP
2006	NNP
.	.

Menurut	IN
Menkeu	NN
,	,
guna	IN
memastikan	VB
bahwa	IN
perbankan	NN
BUMN	NNP
melakukan	VB
persiapan	NN
yang	IN
proper	FW
dalam	IN
implementasi	NN
PP	NNP
33/2006	NNP
tentang	IN
Tata	NN
Cara	NN
Penghapusan	NN
Piutang	NN
Negara	NN
/	CC
Daerah	NN
,	,
maka	IN
telah	MD
diamanatkan	VB
pembentukan	NN
oversight	FW
commitee	FW
bagi	IN
restrukturisasi	NN
dan	CC
penyelesaian	NN
kredit	NN
bermasalah	VB
.	.

Total	NN
NPL	FW
bank	NNP
nasional	JJ
hingga	IN
Juni	NNP
2007	CD
mencapai	VB
Rp	SYM
49,7	CD
triliun	CD
dengan	IN
62	CD
persen	NN
atau	CC
Rp	SYM
30,8	CD
berasal	VB
dari	IN
bank	NNP
BUMN	NNP
.	.

Bank	NNP
Mandiri	NNP
menyumbang	VB
NPL	NNP
terbanyak	JJ
sebesar	NN
56	CD
persen	NN
dari	IN
total	NN
NPL	NNP
,	,
Bank	NNP
BNI	NNP
23	CD
persen	NN
,	,
BRI	NNP
17	CD
persen	NN
dan	CC
BTN	NNP
3,1	CD
persen	NN
.	.

PT	NNP
Indofood	NNP
Sukses	NNP
Makmur	NNP
Tbk	NNP
telah	MD
menyelesaikan	VB
transaksi	NN
akuisisi	NN
70	CD
persen	NN
saham	NN
PT	NNP
Mitra	NNP
Inti	NNP
Sejati	NNP
Plantation	NNP
(	-LRB-
MISP	NNP
)	-RRB-
dengan	IN
nilai	NN
Rp	SYM
66,5	CD
miliar	CD
,	,
dengan	IN
akuisisi	NN
ini	DT
dilakukan	VB
oleh	IN
anak	NN
perusahaan	NN
Indofood	NNP
yakni	IN
PT	NNP
Salim	NNP
Ivomas	NNP
Pratama	NNP
(	-LRB-
SIMP	NNP
)	-RRB-
pada	IN
1	CD
Oktober	NNP
2007	CD
.	.

"	``
Transaksi	NN
pembelian	NN
tersebut	DT
telah	MD
selesai	VB
pada	IN
1	CD
Oktober	NNP
2007	CD
,	,
karena	IN
nya	PRP
PT	NNP
Mitra	NNP
menjadi	VB
anak	NN
perusahaan	NN
SIMP	NNP
,	,
"	''
kata	VB
Sekretaris	NNP
Perusahaan	NN
Indofood	NNP
Werianty	NNP
dalam	IN
penjelasan	NN
nya	PRP$
ke	IN
Bursa	NNP
Efek	NNP
Jakarta	NNP
(	-LRB-
BEJ	NNP
)	-RRB-
di	IN
Jakarta	NNP
Rabu	NNP
.	.

Berdasarkan	VB
hasil	NN
due	FW
dilligence	FW
,	,
luas	NN
tanah	NN
perkebunan	NN
milik	NNP
PT	NNP
Mitra	NNP
mencapai	VB
12.950	CD
hektar	NN
di	IN
Kalimantan	NNP
Barat	NNP
.	.

Luas	NN
ini	DT
lebih	RB
kecil	JJ
dari	IN
keterbukaan	NN
informasi	NN
yang	IN
disampaikan	VB
pada	IN
14	CD
Maret	NNP
2007	CD
lalu	JJ
yakni	IN
sekitar	RB
16.268	CD
hektar	NN
.	.

PT	NNP
Bank	NNP
Negara	NN
Indonesia	NNP
Persero	NNP
Tbk.	NNP
(	-LRB-
BBNI	NNP
)	-RRB-
menambah	VB
penyertaan	NN
modal	NN
di	IN
PT	NNP
BNI	NNP
Multifinance	NNP
(	-LRB-
BNIMF	NNP
)	-RRB-
dengan	IN
mengkonversi	VB
pinjaman	NN
BNIMF	NNP
menjadi	VB
modal	NN
sebesar	NN
20,72	CD
juta	CD
dolar	NN
AS	NNP
atau	CC
ekuivalen	JJ
dengan	IN
Rp	SYM
188,32	CD
miliar	CD
,	,
demikian	NN
dilaporkan	VB
Wakil	NNP
Pimpinan	NNP
BNI	NNP
Firman	NNP
Wibowo	NNP
kepada	IN
Ketua	NN
Bapepam	NNP
-	NNP
LK	NNP
di	IN
Jakarta	NNP
,	,
Kamis	NNP
.	.

"	``
Dengan	IN
adanya	NN
konversi	NN
pinjaman	NN
menjadi	VB
modal	NN
tersebut	DT
,	,
maka	IN
modal	NN
disetor	VB
BNIMF	NNP
meningkat	VB
dari	IN
sebelumnya	RB
Rp	SYM
220	CD
miliar	CD
menjadi	VB
Rp	SYM
408,36	CD
miliar	CD
dengan	IN
komposisi	NN
pemegang	NN
saham	NN
BNIMF	NNP
terdiri	VB
dari	IN
BNI	NNP
99,98	CD
persen	NN
dan	CC
Koperasi	NN
Karyawan	NN
BNIMF	NNP
0,02	CD
persen	NN
,	,
"	''
jelas	VB
nya	PRP
.	.

Selain	IN
di	IN
PT	NNP
BNI	NNP
Multifinance	NNP
,	,
Bank	NNP
BNI	NNP
juga	RB
memiliki	VB
penyertaan	NN
modal	NN
di	IN
PT	NNP
BNI	NNP
Securities	NNP
sebesar	NN
99,85	CD
persen	NN
dan	CC
di	IN
PT	NNP
BNI	NNP
Life	NNP
Insurance	NNP
sebanyak	NN
59,78	CD
persen	NN
.	.

Menteri	NNP
Keuangan	NNP
(	-LRB-
Menkeu	NNP
)	-RRB-
Sri	NNP
Mulyani	NNP
Indrawati	NNP
mencabut	VB
izin	NN
usaha	NNP
PT	NNP
Danamon	NNP
Asuransi	NNP
melalui	IN
Keputusan	NNP
Menteri	NNP
Keuangan	NNP
RI	NNP
Nomor	NNP
Kep-176/KM.10/7	NNP
tanggal	NN
17	CD
September	NNP
2007	CD
.	.

Pemberitahuan	NN
Badan	NNP
Pengawas	NNP
Pasar	NNP
Modal	NNP
dan	CC
Lembaga	NNP
Keuangan	NNP
(	-LRB-
Bapepam	NNP
-	NNP
LK	NNP
)	-RRB-
melalui	IN
situs	NN
resminya	NN
di	IN
Jakarta	NNP
,	,
Jumat	NNP
,	,
menyebutkan	VB
pencabutan	NN
izin	NN
usaha	NNP
itu	DT
dikarenakan	VB
adanya	NN
pengembalian	NN
izin	NN
usaha	NNP
.	.

Sebelumnya	RB
pada	IN
29	CD
September	NNP
2007	CD
,	,
Bapepam	NNP
-	NNP
LK	NNP
juga	RB
mengumumkan	VB
pencabutan	NN
13	CD
izin	NN
usaha	NNP
perusahaan	NN
yang	IN
berkaitan	VB
dengan	IN
perasuransian	NN
oleh	IN
Menteri	NN
Keuangan	NN
.	.

Sebanyak	NN
11	CD
izin	NN
perusahaan	NN
di	IN
antara	NN
nya	PRP
,	,
sebagai	IN
tindak	NN
lanjut	JJ
pengenaan	NN
sanksi	NN
pengenaan	NN
sanksi	NN
Pembatasan	NN
Kegiatan	NN
Usaha	NNP
(	-LRB-
PKU	NNP
)	-RRB-
.	.

Perusahaan-perusahaan	NN
tersebut	DT
terdiri	VB
dari	IN
dua	CD
perusahaan	NN
di	IN
bidang	NN
pialang	NN
asuransi	NN
,	,
yaitu	IN
PT	NNP
Putera	NNP
Master	NNP
Insurance	NNP
Broker	NNP
dan	CC
PT	NNP
Esa	NNP
Tama	NNP
.	.

Tiga	CD
perusahaan	NN
di	IN
bidang	NN
konsultan	NN
aktuaria	NN
,	,
yakni	IN
PT	NNP
Adiprana	NNP
Daya	NNP
Aktuaria	NNP
,	,
PT	NNP
Jasa	NNP
Aktuaria	NNP
Hahade	NNP
Hewitt	NNP
,	,
dan	CC
PT	NNP
Sesindo	NNP
Matra	NNP
.	.

Enam	CD
perusahaan	NN
di	IN
bidang	NN
Penilai	NN
Kerugian	NN
Asuransi	NN
,	,
yaitu	IN
PT	NNP
Aspac	NNP
Insurance	NNP
Adjuster	NNP
,	,
PT	NNP
Catur	NNP
Dharma	NNP
Karya	NNP
,	,
PT	NNP
First	NNP
National	NNP
Adjustment	NNP
,	,
PT	NNP
Manggala	NNP
Pirsa	NNP
Nusantara	NNP
,	,
PT	NNP
Piranti	NNP
Nusa	NNP
Arta	NNP
Manunggal	NNP
,	,
dan	CC
PT	NNP
Trias	NNP
Adjastama	NNP
.	.

Pencabutan	NN
izin	NN
usaha	NNP
atas	IN
dua	CD
perusahaan	NN
lainnya	NN
dilakukan	VB
berdasarkan	VB
pengajuan	NN
permohonan	NN
pengembalian	NN
izin	NN
usaha	NNP
setelah	IN
tidak	RB
berusaha	VB
lagi	RB
.	.

Perusahaan	NN
tersebut	DT
adalah	VBZ
PT	NNP
Dinamika	NNP
Reinsurance	NNP
Broker	NNP
pialang	NN
reasuransi	NN
dan	CC
PT	NNP
Primasindo	NNP
Insurance	NNP
Brokers	NNP
pialang	NN
asuransi	NN
.	.

PT	NNP
Truba	NNP
Alam	NNP
Manunggal	NNP
Engineering	NNP
(	-LRB-
TRUB	NNP
)	-RRB-
telah	MD
melakukan	VB
pembelian	NN
saham	NN
atau	CC
akuisisi	NN
PT	NNP
Meta	NNP
Epsi	NNP
sebesar	NN
28,91	CD
persen	NN
dengan	IN
nilai	NN
transaksi	NN
mencapai	VB
6,251	CD
juta	CD
dolar	NN
AS	NNP
.	.

Sekretaris	NNP
Perusahaan	NN
TRUB	NNP
Jenty	NNP
Tjandradjaja	NNP
,	,
dalam	IN
keterbukaan	NN
informasi	NN
di	IN
Bursa	NNP
Efek	NNP
Jakarta	NNP
(	-LRB-
BEJ	NNP
)	-RRB-
,	,
Rabu	NNP
,	,
mengatakan	VB
,	,
pembelian	NN
ini	DT
dalam	IN
rangka	NN
investasi	NN
.	.

Namun	CC
,	,
pihak	NN
TRUB	NNP
tidak	RB
menyebutkan	VB
latar	NN
belakang	NN
kebijakan	NN
investasi	NN
tersebut	DT
.	.

Perusahaan	NN
jasa	NN
pelayaran	NN
PT	NNP
Berlian	NNP
Laju	NNP
Tanker	NNP
Tbk	NNP
(	-LRB-
BLTA	NNP
)	-RRB-
merencanakan	VB
akuisisi	NN
Chembulk	NNP
Tankers	NNP
LLC	NNP
senilai	NN
850	CD
juta	CD
dolar	NN
AS	NNP
.	.

"	``
Chembulk	NNP
Tankers	NNP
merupakan	VB
salah	RP
satu	CD
dari	IN
10	CD
perusahaan	NN
pelayaran	NN
terbesar	JJ
di	IN
dunia	NN
yang	IN
wilayah	NN
operasi	NN
nya	PRP$
di	IN
berbagai	DT
negara	NN
dan	CC
berkedudukan	VB
hukum	NN
di	IN
Republik	NNP
Marshall	NNP
Islands	NNP
,	,
"	''
kata	VB
Direktur	NNP
Keuangan	NNP
BLTA	NNP
,	,
Kevin	NNP
Wong	NNP
di	IN
Jakarta	NNP
,	,
Kamis	NNP
.	.

Kevin	NNP
mengatakan	VB
perseroan	NN
akan	MD
meminjam	VB
dana	NN
dari	IN
keempat	CD
bank	NNP
tersebut	DT
dengan	IN
total	NN
nilai	NN
750	CD
juta	CD
dolar	NN
AS	NNP
.	.

Keempat	CD
bank	NNP
itu	DT
antara	IN
lain	JJ
Fortis	NNP
,	,
DNB	NNP
Denmark	NNP
,	,
ANG	NNP
Belanda	NNP
dan	CC
NIB	NNP
Norwegia	NNP
.	.

Menurut	IN
dia	PRP
,	,
dengan	IN
akuisisi	NN
Chembulk	NNP
,	,
maka	IN
perseroan	NN
akan	MD
menjadi	VB
perusahaan	NN
kapal	NN
tanker	NN
terbesar	JJ
ketiga	JJ
di	IN
dunia	NN
dalam	IN
hal	NN
jumlah	NN
kapal	NN
dan	CC
kapasitas	NN
muatan	NN
.	.

"	``
Dengan	IN
demikian	NN
total	NN
kapasitas	NN
kapal	NN
tanker	NN
nya	PRP$
menjadi	VB
820.600	CD
DWT	NN
(	-LRB-
dry	NN
weigh	NN
ton	NN
)	-RRB-
dengan	IN
pangsa	NN
pasar	NN
sekitar	RB
10	CD
persen	NN
secara	IN
internasional	JJ
,	,
"	''
kata	VB
nya	PRP
.	.

Menurut	IN
nya	PRP
dengan	IN
akuisisi	NN
ini	DT
diharapkan	VB
perolehan	NN
laba	NN
bersih	JJ
perseroan	NN
untuk	IN
2007	CD
dapat	MD
meningkat	VB
signifikan	JJ
dari	IN
70	CD
juta	CD
dolar	NN
AS	NNP
menjadi	VB
120	CD
juta	CD
dolar	NN
AS	NNP
.	.

Mengenai	IN
adanya	NN
kehawatiran	NN
tentang	IN
besarnya	NN
utang	NN
perseroan	NN
,	,
Kevin	NNP
mengatakan	VB
,	,
hal	NN
itu	DT
tidak	RB
perlu	VB
dirisaukan	NN
,	,
karena	IN
perseroan	NN
tidak	RB
hanya	RB
mengutang	VB
saja	RB
,	,
melainkan	CC
juga	RB
berbuat	VB
sesuatu	PRP
untuk	IN
mengembalikan	VB
rasio-rasio	NN
utang	NN
nya	PRP$
sehingga	IN
kembali	RB
menjadi	VB
perusahaan	NN
yang	IN
sehat	JJ
.	.

Dia	PRP
menambahkan	VB
perseroan	NN
akan	MD
menjual	VB
4	CD
unit	NN
kapal	NN
tanker	NN
nya	PRP$
dengan	IN
perkiraan	NN
nilai	NN
penjualan	NN
keseluruhan	NN
nya	DT
sekitar	RB
480	CD
juta	CD
dolar	NN
AS	NNP
.	.

"	``
Dengan	IN
hasil	NN
penjualan	NN
ini	DT
diharapkan	VB
perseroan	NN
dapat	MD
menurunkan	VB
ekposure	NN
utang	NN
nya	PRP$
,	,
sehingga	IN
rasio	NN
kinerja	NN
perusahaan	NN
kembali	RB
membaik	VB
,	,
"	''
ujar	VB
nya	PRP
.	.

"	``
Produksi	NN
CPO	NNP
(	-LRB-
Crude	FW
Palm	FW
Oil	FW
)	-RRB-
PT	NNP
Astra	NNP
Agro	NNP
Lestari	NNP
Tbk	NNP
(	-LRB-
AALI	NNP
)	-RRB-
sampai	IN
dengan	IN
kuartal	NN
III	JJ
Januari	NNP
-	:
September	NNP
2007	CD
mencapai	VB
641.954	CD
ton	NN
,	,
yang	IN
sebagian	NN
besar	JJ
73,3	CD
persen	NN
atau	CC
470.676	CD
ton	NN
adalah	VBZ
Super	FW
CPO	NNP
,	,
"	''
kata	VB
Direktur	NNP
AALI	NNP
Santosa	NNP
,	,
dalam	IN
sebuah	DT
pernyataan	NN
nya	PRP$
di	IN
Jakarta	NNP
,	,
Kamis	NNP
.	.

Pencapaian	NN
produksi	NN
CPO	NNP
AALI	NNP
tersebut	DT
karena	IN
meningkatnya	NN
TBS	NNP
(	-LRB-
Tandan	NN
Buah	NN
Segar	NN
)	-RRB-
yang	IN
dipanen	VB
,	,
terutama	RB
pada	IN
kuartal	NN
ketiga	JJ
2007	CD
.	.

"	``
Sepanjang	NN
Januari	NNP
-	:
September	NNP
2007	CD
produksi	NN
TBS	NNP
AALI	NNP
yang	IN
dipanen	VB
mencapai	VB
2.618.080	CD
ton	NN
,	,
"	''
jelas	VB
nya	PRP
.	.

Produksi	NN
TBS	NNP
AALI	NNP
tersebut	DT
,	,
kata	VB
dia	PRP
,	,
49,6	CD
persen	NN
berasal	VB
dari	IN
Sumatera	NNP
,	,
29,6	CD
persen	NN
dari	IN
Kalimantan	NNP
dan	CC
20,9	CD
persen	NN
dari	IN
Sulawesi	NNP
.	.

Lembaga	NNP
pemeringkat	NNP
efek	NNP
Indonesia	NNP
,	,
Pefindo	NNP
,	,
menegaskan	VB
kembali	RB
peringkat	NN
idA-	NNP
untuk	IN
PT	NNP
Lautan	NNP
Luas	NNP
Tbk	NNP
(	-LRB-
LTLS	NNP
)	-RRB-
dan	CC
Obligasi	NNP
II/2003	NNP
sebesar	NN
Rp	SYM
300	CD
miliar	CD
yang	IN
akan	MD
jatuh	VB
tempo	RP
pada	IN
24	CD
Juni	NNP
2008	CD
,	,
dan	CC
memberikan	VB
outlook	FW
stabil	JJ
untuk	IN
peringkat	NN
tersebut	DT
.	.

"	``
Berdasarkan	VB
laporan	NN
keuangan	NN
LTLS	NNP
per	IN
30	CD
Juni	NNP
2007	CD
,	,
outstanding	FW
Obligasi	NNP
II/2003	NNP
hanya	RB
Rp	SYM
246,76	CD
miliar	CD
karena	IN
beberapa	DT
di	IN
antara	NN
nya	PRP
telah	MD
dibeli	VB
kembali	RB
(	-LRB-
buy	FW
back	FW
)	-RRB-
,	,
"	''
kata	VB
Pefindo	NNP
dalam	IN
sebuah	DT
pernyataan	NN
nya	PRP$
di	IN
Jakarta	NNP
,	,
Kamis	NNP
.	.

Menurut	IN
Pefindo	NNP
,	,
peringkat	NN
tersebut	DT
didukung	VB
oleh	IN
diversifikasi	NN
produk	NN
dan	CC
pasar	NN
LTLS	NNP
yang	IN
baik	JJ
,	,
termasuk	VB
operasionalnya	NN
yang	IN
terintegrasi	VB
.	.

Namun	CC
,	,
peringkat	NN
tersebut	DT
diperlemah	VB
oleh	IN
relatif	JJ
tingginya	NN
level	NN
leverage	FW
LTLS	NNP
dan	CC
eksposure	NN
perseroan	NN
terhadap	IN
fluktuasi	NN
valuta	NN
asing	JJ
.	.

Perusahaan	NN
didukung	VB
oleh	IN
jaringan	NN
distribusi	NN
yang	IN
luas	JJ
,	,
terdiri	VB
dari	IN
4	CD
kantor	NN
cabang	NN
dan	CC
8	CD
kantor	NN
perwakilan	NN
di	IN
luar	NN
Indonesia	NNP
seperti	IN
di	IN
Singapura	NNP
,	,
Thailand	NNP
dan	CC
China	NNP
.	.

Lembaga	NN
pemeringkat	NN
internasional	JJ
,	,
Moody	NNP
's	NNP
Investors	NNP
Service	NNP
menaikkan	VB
peringkat	NN
obligasi	NN
pemerintah	NN
Indonesia	NNP
dengan	IN
mengutip	VB
rekam	VB
jejak	NN
dari	IN
kebijakan	NN
fiskal	JJ
dan	CC
lebih	RB
baiknya	NN
posisi	NN
eksternal	JJ
termasuk	VB
reformasi	NN
struktural	JJ
dan	CC
kebijakan	NN
manajemen	NN
yang	IN
sehat	JJ
.	.

Dalam	IN
